㈜ SPC삼립,무관,"월급 2,200,000원","유통점·마트, 베이커리·도넛·떡, 주방장·조리사, ",경기 화성시 삼성1로 333 (반월동) 빅마켓 신영통 내 SPC삼립 베이커리,http://www.albamon.com/list/gi/mon_gib_read.asp?AL_GI_No=60207201&mj_stat=0&optgf=
경성주막1929수원영통점,무관,"월급 2,400,000원","호프·일반주점, 일반음식점, ","경기 수원시 영통구 청명남로 31 (영통동, 키라레스토아) 207,208",http://www.albamon.com/list/gi/mon_gib_read.asp?AL_GI_No=60212859&mj_stat=0&optgf=
써브웨이 홈플러스영통점,무관,"시급 7,530원","패스트푸드점, ","경기 수원시 영통구 봉영로 1576 (영통동, 영통홈플러스) 홈플러스영통점 1층 써브웨이코너",http://www.albamon.com/list/gi/mon_gib_read.asp?AL_GI_No=60212851&mj_stat=0&optgf=
그릴존,무관,"월급 2,450,000원","서빙, 레스토랑, ",경기 수원시 영통구 영통동 1021-1,http://www.albamon.com/list/gi/mon_gib_read.asp?AL_GI_No=60212665&mj_stat=0&optgf=
큐브,여자,"월급 5,000,000원","바(bar), ","경기 수원시 영통구 매탄로100번길 29 (매탄동, 국제프라자) 6층 601호",http://www.albamon.com/list/gi/mon_gib_read.asp?AL_GI_No=60147398&mj_stat=0&optgf=
글램글램BAR,여자,"월급 3,800,000원","바(bar), ",경기 수원시 영통구 청명남로34번길 12 (영통동) 2층,http://www.albamon.com/list/gi/mon_gib_read.asp?AL_GI_No=60086448&mj_stat=0&optgf=
뷰 (모던bar),여자,"월급 3,200,000원","바(bar), ","경기 수원시 영통구 청명남로 32 (영통동, 월드프라자)401호 뷰",http://www.albamon.com/list/gi/mon_gib_read.asp?AL_GI_No=60086342&mj_stat=0&optgf=
㈜제이케이씨/ 홍루이젠 영통점,무관,"시급 7,530원","베이커리·도넛·떡, ","경기 수원시 영통구 봉영로 1606 (영통동, 미네시티) 108호 홍루이젠",http://www.albamon.com/list/gi/mon_gib_read.asp?AL_GI_No=60211634&mj_stat=0&optgf=
하시,무관,"시급 8,500원","일반음식점, 호프·일반주점, 주방보조·설거지, ","경기 수원시 영통구 영통로214번길 41 (영통동, 토야 플라자) 1층 107호",http://www.albamon.com/list/gi/mon_gib_read.asp?AL_GI_No=60210992&mj_stat=0&optgf=
어학원,무관,"시급 10,000원","외국어·어학원, ",경기 수원시 영통구 봉영로 1761 (영통동) 6층,http://www.albamon.com/list/gi/mon_gib_read.asp?AL_GI_No=60210570&mj_stat=0&optgf=
와바,무관,"시급 8,000원","호프·일반주점, 일반음식점, 서빙, ",경기 수원시 영통구 영통동 1010-12 2층  와바,http://www.albamon.com/list/gi/mon_gib_read.asp?AL_GI_No=60210238&mj_stat=0&optgf=
삼국지 제철수산,남자,"시급 8,000원","서빙, 일반음식점, ","경기 수원시 영통구 영통로 136 (망포동, 센트럴타워) 211호",http://www.albamon.com/list/gi/mon_gib_read.asp?AL_GI_No=60210114&mj_stat=0&optgf=
맘스터치  영통역점,무관,"시급 7,530원","패스트푸드점, 주방보조·설거지, ","경기 수원시 영통구 봉영로 1590 (영통동, 밀레니엄 프라자) 118-1호",http://www.albamon.com/list/gi/mon_gib_read.asp?AL_GI_No=60209863&mj_stat=0&optgf=
맘스터치 신영통점,무관,"시급 7,530원","패스트푸드점, 캐셔·카운터, 주방장·조리사, ","경기 수원시 영통구 영통로 136 (망포동, 센트럴타워) 107호",http://www.albamon.com/list/gi/mon_gib_read.asp?AL_GI_No=60209733&mj_stat=0&optgf=
쿠우쿠우영통점,무관,"월급 2,500,000원","패밀리레스토랑, 일반음식점, ",경기 수원시 영통구 청명남로 40 (영통동) 5층,http://www.albamon.com/list/gi/mon_gib_read.asp?AL_GI_No=60209555&mj_stat=0&optgf=
37도씨,남자,"월급 2,000,000원","바(bar), ",경기 수원시 팔달구 인계동 1031-3 혜연빌딩 2층,http://www.albamon.com/list/gi/mon_gib_read.asp?AL_GI_No=60209245&mj_stat=0&optgf=
마크짐휘트니스,무관,"월급 1,500,000원","일반영업·판매, 매장관리·판매, 안내데스크, ",경기도 수원시 영통구 봉영로 1617 훼미리타워,http://www.albamon.com/list/gi/mon_gib_read.asp?AL_GI_No=60207951&mj_stat=0&optgf=
하나비 징기스칸 양고기,무관,"시급 8,000원","주방장·조리사, 서빙, 일반음식점, ",경기 수원시 영통구 영통동 1010-1  102호,http://www.albamon.com/list/gi/mon_gib_read.asp?AL_GI_No=60207918&mj_stat=0&optgf=
배스킨라빈스 영통홈플러스,무관,"시급 7,530원","아이스크림·디저트, 매장관리·판매, 베이커리·도넛·떡, ",경기 수원시 영통구 영통동 영통홈플러스 내 1층 배스킨라빈스,http://www.albamon.com/list/gi/mon_gib_read.asp?AL_GI_No=60206383&mj_stat=0&optgf=
마블짐,무관,"시급 7,530원","전단지배포, ","경기 수원시 영통구 봉영로1759번길 8-15 (영통동, 현명빌딩) 마블짐휘트니스 5층",http://www.albamon.com/list/gi/mon_gib_read.asp?AL_GI_No=60206374&mj_stat=0&optgf=
유바에,무관,"시급 8,000원","일반음식점, 호프·일반주점, 서빙, ",경기 수원시 영통구 영통동 998-8 키라레스토아 101호,http://www.albamon.com/list/gi/mon_gib_read.asp?AL_GI_No=60206338&mj_stat=0&optgf=
태백실비식당,무관,"시급 8,000원","일반음식점, 서빙, 캐셔·카운터, ","경기 수원시 영통구 매영로345번길 7 (영통동, 영통트리플렉스) 107호",http://www.albamon.com/list/gi/mon_gib_read.asp?AL_GI_No=60206218&mj_stat=0&optgf=
주식회사 트라이앵글스토리,무관,"시급 9,036원","PC방, ",경기 수원시 영통구 영통동 1022-5 3층,http://www.albamon.com/list/gi/mon_gib_read.asp?AL_GI_No=60206189&mj_stat=0&optgf=
판타스틱코인노래방수원망포역점,남자,"시급 8,000원","노래방, ","경기 수원시 영통구 덕영대로 1535 (영통동, 현대프라자) 204,205호",http://www.albamon.com/list/gi/mon_gib_read.asp?AL_GI_No=60205928&mj_stat=0&optgf=
노랑통닭,남자,"시급 12,000원","치킨·피자전문점, ",경기 수원시 영통구 망포동 386 110호,http://www.albamon.com/list/gi/mon_gib_read.asp?AL_GI_No=60205927&mj_stat=0&optgf=
뮤엠영어이젠수학학원,여자,"시급 15,000원","입시·보습학원, 보조교사, 교육·강사 기타, ",경기 용인시 기흥구 서천동 814번지 SB타운 6층 뮤엠영어,http://www.albamon.com/list/gi/mon_gib_read.asp?AL_GI_No=60205804&mj_stat=0&optgf=
㈜멘토플러스,무관,"월급 2,000,000원","백화점·면세점, 커피전문점, 유통점·마트, ","경기 수원시 영통구 봉영로 1576 (영통동, 영통홈플러스) 홈플러스 푸드코너",http://www.albamon.com/list/gi/mon_gib_read.asp?AL_GI_No=60158854&mj_stat=0&optgf=
대동집,무관,"시급 8,000원","서빙, 일반음식점, 주방보조·설거지, ",경기 수원시 영통구 망포동 539 곱창고,http://www.albamon.com/list/gi/mon_gib_read.asp?AL_GI_No=60204786&mj_stat=0&optgf=
브리즈 피씨 까페 수원영통점,무관,"시급 9,036원","서비스 기타, 캐셔·카운터, PC방, ",경기 수원시 영통구 영통동 998-7 4층,http://www.albamon.com/list/gi/mon_gib_read.asp?AL_GI_No=60204135&mj_stat=0&optgf=
맥스피드 PC방(영통점),무관,"시급 7,530원","PC방, ",경기 수원시 영통구 영통동 946-5 3층 맥스피드PC방,http://www.albamon.com/list/gi/mon_gib_read.asp?AL_GI_No=60204117&mj_stat=0&optgf=
건강해GYM,여자,"월급 600,000원","안내데스크, ",경기 수원시 영통구 영통동 980-3 디지털 엠파이어빌딩 F동 3층 건강해gym,http://www.albamon.com/list/gi/mon_gib_read.asp?AL_GI_No=60203561&mj_stat=0&optgf=
역전할머니맥주,무관,"시급 8,000원","호프·일반주점, ","경기 수원시 영통구 반달로35번길 30 (영통동, 영통역아이파크) 1층",http://www.albamon.com/list/gi/mon_gib_read.asp?AL_GI_No=60203218&mj_stat=0&optgf=
스시로한국 수원 영통점,무관,"시급 9,036원","패밀리레스토랑, 레스토랑, 일반음식점, ","경기 수원시 영통구 봉영로 1576 (영통동, 영통홈플러스) 영통홈플러스 1층 스시로",http://www.albamon.com/list/gi/mon_gib_read.asp?AL_GI_No=60200750&mj_stat=0&optgf=
㈜소프트잉크 홈플러스 영통점,무관,"시급 7,530원","유통점·마트, 매장관리·판매, ","경기 수원시 영통구 봉영로 1576 (영통동, 영통홈플러스) 5층",http://www.albamon.com/list/gi/mon_gib_read.asp?AL_GI_No=60200147&mj_stat=0&optgf=
더제이필라테스,여자,"시급 7,600원","피트니스·스포츠, ",경기 수원시 영통구 봉영로 1612 (영통동) 보보스프라자 719호 더제이필라테스,http://www.albamon.com/list/gi/mon_gib_read.asp?AL_GI_No=60199978&mj_stat=0&optgf=
서천각,여자,"시급 7,530원","일반음식점, ","경기 용인시 기흥구 서천로 121 (서천동, 원희캐슬) 109호 서천각",http://www.albamon.com/list/gi/mon_gib_read.asp?AL_GI_No=60199504&mj_stat=0&optgf=
드립앤더치삼성3호점,여자,"시급 7,800원","커피전문점, 일반음식점, 바리스타, ",경기 화성시 반월동 삼성전자 화성사업장 A타워,http://www.albamon.com/list/gi/mon_gib_read.asp?AL_GI_No=60197091&mj_stat=0&optgf=
카페오후엔,무관,"시급 7,600원","바리스타, 커피전문점, ",경기 수원시 영통구 영통동 958-1 드림피아 106호,http://www.albamon.com/list/gi/mon_gib_read.asp?AL_GI_No=60198789&mj_stat=0&optgf=
카인드짐 망포점,여자,"시급 7,530원","사무보조, 텔레마케팅·아웃바운드, 안내데스크, ","경기 수원시 영통구 영통로 136 (망포동, 센트럴타워) 4층 407호",http://www.albamon.com/list/gi/mon_gib_read.asp?AL_GI_No=60198103&mj_stat=0&optgf=
천일문라이브러리,무관,"시급 7,530원","스터디룸·독서실·고시원, ","경기 수원시 영통구 반달로7번길 16 (영통동, e-폴리스) 7층",http://www.albamon.com/list/gi/mon_gib_read.asp?AL_GI_No=60198016&mj_stat=0&optgf=
디큐오퍼레이션,무관,"시급 7,530원","패스트푸드점, ","경기 수원시 영통구 봉영로 1576 (영통동, 영통홈플러스) 1층 푸드코트",http://www.albamon.com/list/gi/mon_gib_read.asp?AL_GI_No=60197797&mj_stat=0&optgf=
동화세상에듀코 영통지사,무관,"월급 2,500,000원","입시·보습학원, 외국어·어학원, 방문·학습지, ","경기 수원시 영통구 봉영로 1623 (영통동, 드림피아빌딩) 301호",http://www.albamon.com/list/gi/mon_gib_read.asp?AL_GI_No=60197265&mj_stat=0&optgf=
헤어다이아,무관,"월급 1,800,000원","헤어·미용·네일샵, ",경기 화성시 반송동 88-13 아이프라자 3층 헤어다이아,http://www.albamon.com/list/gi/mon_gib_read.asp?AL_GI_No=60196808&mj_stat=0&optgf=
주식회사 혜성식품,무관,"월급 1,600,000원","경리·회계보조, ","경기 수원시 영통구 신원로250번길 58 (영통동, 장안정밀기계) 주식회사 혜성식품",http://www.albamon.com/list/gi/mon_gib_read.asp?AL_GI_No=60196394&mj_stat=0&optgf=
케이앤와이즈,무관,"월급 1,700,000원","의류·잡화매장, 가구·침구·생활소품, 입출고·창고관리, ","경기 수원시 영통구 봉영로 1617 (영통동, 훼미리타워) 훼미리타워",http://www.albamon.com/list/gi/mon_gib_read.asp?AL_GI_No=60196283&mj_stat=0&optgf=
더스타,여자,"월급 4,500,000원","바(bar), ","경기 수원시 영통구 청명남로 30 (영통동, 거성빌딩) 602호 더스타",http://www.albamon.com/list/gi/mon_gib_read.asp?AL_GI_No=60195279&mj_stat=0&optgf=
칠성포차수원영통점,무관,"시급 8,000원","호프·일반주점, 서빙, ","경기 수원시 영통구 청명남로 31 (영통동, 키라레스토아) 210,211호",http://www.albamon.com/list/gi/mon_gib_read.asp?AL_GI_No=60195108&mj_stat=0&optgf=
고운성형외과,무관,"연봉 22,000,000원","간호조무사·간호사, 안내데스크, 서비스 기타, ",경기 수원시 영통구 영통동 995-5 밀레니엄프라자 3층 고운성형외과,http://www.albamon.com/list/gi/mon_gib_read.asp?AL_GI_No=60195053&mj_stat=0&optgf=
써브웨이 홈플러스영통점,무관,"시급 7,530원","패스트푸드점, ","경기 수원시 영통구 봉영로 1576 (영통동, 영통홈플러스) 홈플러스영통점 1층 써브웨이코너",http://www.albamon.com/list/gi/mon_gib_read.asp?AL_GI_No=60194753&mj_stat=0&optgf=
맘스터치영통2호점,무관,"시급 7,530원","패스트푸드점, 매장관리·판매, 일반음식점, ","경기 수원시 영통구 봉영로1759번길 8-9 (영통동, 한국몬테소리) 1층 맘스터치",http://www.albamon.com/list/gi/mon_gib_read.asp?AL_GI_No=60194694&mj_stat=0&optgf=
탑플레이스 pc방,남자,"시급 8,500원","일반음식점, PC방, ","경기 수원시 영통구 청명남로 31 (영통동, 키라레스토아) 3층",http://www.albamon.com/list/gi/mon_gib_read.asp?AL_GI_No=60194058&mj_stat=0&optgf=
헤어다이아,무관,"월급 2,200,000원","헤어·미용·네일샵, 매장관리·판매, 캐셔·카운터, ",경기 수원시 영통구 영통동 959-4 다모아프라자 2층 헤어다이아,http://www.albamon.com/list/gi/mon_gib_read.asp?AL_GI_No=60193981&mj_stat=0&optgf=
김샘학원 & 케이투위더스학원,무관,"시급 8,000원","사무보조, 복사·출력·제본, 경리·회계보조, ","경기 수원시 영통구 영통로 145 (망포동, 코스모프라자) 5층 김샘학원 & 케이투위더스학원",http://www.albamon.com/list/gi/mon_gib_read.asp?AL_GI_No=60193309&mj_stat=0&optgf=
㈜가배2호,무관,"월급 1,700,000원","커피전문점, 바리스타, ",경기 수원시 영통구 영통동 416번저 삼성전자 R5 B타워 1층,http://www.albamon.com/list/gi/mon_gib_read.asp?AL_GI_No=60193258&mj_stat=0&optgf=
아트모마 수원 영통 경기 동탄지사,여자,"건별 70,000원","방문·학습지, 유아·유치원, 교육·강사 기타, ","경기 화성시 동탄공원로 21-40 (능동, 동탄푸른마을두산위브아파트) 925-1202",http://www.albamon.com/list/gi/mon_gib_read.asp?AL_GI_No=59998484&mj_stat=0&optgf=
㈜DMB정보통신,남자,"월급 2,000,000원","일반영업·판매, 마케팅·광고·홍보, 영업관리·지원, ",경기 수원시 영통구 영통동 980-3번지 디지털엠파이어빌딩 A동 1405호,http://www.albamon.com/list/gi/mon_gib_read.asp?AL_GI_No=60192558&mj_stat=0&optgf=
㈜DMB정보통신,여자,"월급 2,000,000원","휴대폰·전자기기매장, ",경기 수원시 영통구 영통동 980-3번지 디지털엠파이어빌딩 A동 1405호,http://www.albamon.com/list/gi/mon_gib_read.asp?AL_GI_No=60192475&mj_stat=0&optgf=
아침마당,무관,"월급 2,550,000원","유통점·마트, 매장관리·판매, 배달, ","경기 수원시 영통구 덕영대로1555번길 46 (영통동, 롯데크리닉상가) 아침마당",http://www.albamon.com/list/gi/mon_gib_read.asp?AL_GI_No=60192478&mj_stat=0&optgf=
영덕LPG충전소,남자,"월급 2,000,000원","주유·세차, ",경기 용인시 기흥구 영덕동 175-1 영덕LPG충전소,http://www.albamon.com/list/gi/mon_gib_read.asp?AL_GI_No=60191394&mj_stat=0&optgf=
킹덤볼링장,무관,"월급 2,300,000원","캐셔·카운터, 매장관리·판매, ","경기 수원시 영통구 반달로7번길 40 (영통동, 평익칼라스위트) 3층 킹덤볼링장",http://www.albamon.com/list/gi/mon_gib_read.asp?AL_GI_No=60190818&mj_stat=0&optgf=
모두랑,무관,"시급 8,500원","일반음식점, 호프·일반주점, ",경기 수원시 영통구 영통로200번길 75 (영통동) 1층 모두랑호프,http://www.albamon.com/list/gi/mon_gib_read.asp?AL_GI_No=60190129&mj_stat=0&optgf=
맘스터치 영통1호점,무관,"시급 7,530원","패스트푸드점, ","경기 수원시 영통구 덕영대로1555번길 13 (영통동, 세일빌딩) 1층 101호,102호",http://www.albamon.com/list/gi/mon_gib_read.asp?AL_GI_No=60190017&mj_stat=0&optgf=
장바구니영통점,남자,"월급 2,300,000원","유통점·마트, 배달, ",경기 수원시 영통구 영통동 947-12번지 101호,http://www.albamon.com/list/gi/mon_gib_read.asp?AL_GI_No=60189740&mj_stat=0&optgf=
모모스테이크,무관,"시급 8,000원","일반음식점, ","경기 수원시 영통구 청명남로 21 (영통동, 아셈프라자) 206호",http://www.albamon.com/list/gi/mon_gib_read.asp?AL_GI_No=60189461&mj_stat=0&optgf=
쿠팡,무관,"일급 60,240원","입출고·창고관리, 포장·품질검사, 쇼핑몰·소셜커머스·홈쇼핑, ",경기도 이천시 마장면 덕평리 617번지 쿠팡 덕평 물류센터,http://www.albamon.com/list/gi/mon_gib_read.asp?AL_GI_No=60168211&mj_stat=0&optgf=
쿠팡,무관,"일급 60,240원","입출고·창고관리, 포장·품질검사, 쇼핑몰·소셜커머스·홈쇼핑, ",경기도 이천시 마장면 덕평리 617번지 쿠팡 덕평 물류센터,http://www.albamon.com/list/gi/mon_gib_read.asp?AL_GI_No=60168205&mj_stat=0&optgf=
황제노래연습장,남자,"시급 8,000원","서빙, ",경기 수원시 영통구 청명로 14 (영통동) 2층 황제노래연습장,http://www.albamon.com/list/gi/mon_gib_read.asp?AL_GI_No=60188008&mj_stat=0&optgf=
판다유통,무관,"시급 8,000원","쇼핑몰·소셜커머스·홈쇼핑, 고객상담·인바운드, 영업관리·지원, ","경기 수원시 영통구 영통로200번길 21 (영통동, 현대프라자) 403호",http://www.albamon.com/list/gi/mon_gib_read.asp?AL_GI_No=60133131&mj_stat=0&optgf=
CJ대한통운/신불가능/초보가능/초기자금無/여성가능,무관,"월급 4,000,000원","택배·퀵서비스, 화물·중장비·특수차, 대리운전·일반운전, ","용인 기흥구/초기비용無/차량지원/초보가능/집근처배정/칼퇴근가능/부부가능,친구가능,동반사업",http://www.albamon.com/list/gi/mon_gib_read.asp?AL_GI_No=60183305&mj_stat=0&optgf=
교원구몬 영통지국,무관,"월급 2,000,000원","방문·학습지, 보조교사, 사무보조, ",경기 수원시 영통구 봉영로 1605 모던타운 603호,http://www.albamon.com/list/gi/mon_gib_read.asp?AL_GI_No=60095314&mj_stat=0&optgf=
HS (한산),여자,"월급 3,500,000원","바(bar), ","경기 화성시 동탄중심상가1길 31 (반송동, 광장타워) 404-1호",http://www.albamon.com/list/gi/mon_gib_read.asp?AL_GI_No=60128690&mj_stat=0&optgf=
㈜교원구몬,무관,"월급 2,500,000원","방문·학습지, 보조교사, 입시·보습학원, ","경기 수원시 영통구 봉영로 1605 (영통동, 모던타운)603호 구몬학습",http://www.albamon.com/list/gi/mon_gib_read.asp?AL_GI_No=60088105&mj_stat=0&optgf=
세븐일레븐 영통영일점,남자,"시급 7,530원","편의점, ",경기 수원시 영통구 청명남로4번길 28 (영통동) 세븐일레븐 영통영일점,http://www.albamon.com/list/gi/mon_gib_read.asp?AL_GI_No=60187641&mj_stat=0&optgf=
그릴존,무관,"월급 2,450,000원","서빙, 레스토랑, ",경기 수원시 영통구 영통동 1021-1,http://www.albamon.com/list/gi/mon_gib_read.asp?AL_GI_No=60187378&mj_stat=0&optgf=
큰빛수학학원,여자,"월급 2,300,000원","입시·보습학원, 외국어·어학원, 교육·강사 기타, ","경기 수원시 영통구 태장로54번길 70 (망포동) 303, 304호",http://www.albamon.com/list/gi/mon_gib_read.asp?AL_GI_No=60187130&mj_stat=0&optgf=
이디야 영통중앙점,무관,"시급 7,600원","커피전문점, 바리스타, ",경기 수원시 영통구 영통동 영통하우스토리 102호,http://www.albamon.com/list/gi/mon_gib_read.asp?AL_GI_No=60187024&mj_stat=0&optgf=
ACE PC방 경희대점 (에이스피시방),무관,"시급 9,000원","PC방, ","경기 수원시 영통구 덕영대로 1709 (영통동, 경희유니빌) 201,202호 (2층) 에이스피시방",http://www.albamon.com/list/gi/mon_gib_read.asp?AL_GI_No=60186768&mj_stat=0&optgf=
와바,무관,"시급 8,000원","호프·일반주점, 일반음식점, 서빙, ",경기 수원시 영통구 영통동 1010-12 2층  와바,http://www.albamon.com/list/gi/mon_gib_read.asp?AL_GI_No=60185613&mj_stat=0&optgf=
㈜제이케이씨/ 홍루이젠 영통점,무관,"시급 7,530원","베이커리·도넛·떡, ","경기 수원시 영통구 봉영로 1606 (영통동, 미네시티) 108호 홍루이젠",http://www.albamon.com/list/gi/mon_gib_read.asp?AL_GI_No=60185206&mj_stat=0&optgf=
더클래스학원,무관,"시급 10,000원","입시·보습학원, 교육·강사 기타, ",경기 수원시 영통구 영통동 1054-3 신명한국상가 204호 더클래스학원,http://www.albamon.com/list/gi/mon_gib_read.asp?AL_GI_No=60184990&mj_stat=0&optgf=
버거킹 수원영통점,무관,"시급 7,530원","패스트푸드점, 매장관리·판매, ","경기 수원시 영통구 봉영로 1623 (영통동, 드림피아빌딩) 드림피아빌딩 1층 버거킹",http://www.albamon.com/list/gi/mon_gib_read.asp?AL_GI_No=60184774&mj_stat=0&optgf=
크린서비스,무관,"월급 2,000,000원","보안·경비·경호, ","경기 수원시 영통구 봉영로 1620 (영통동, 대우월드마크영통)",http://www.albamon.com/list/gi/mon_gib_read.asp?AL_GI_No=60184017&mj_stat=0&optgf=
케이앤와이즈,무관,"일급 80,000원","의류·잡화매장, 가구·침구·생활소품, 입출고·창고관리, ",경기 용인시 기흥구 고매동336-1,http://www.albamon.com/list/gi/mon_gib_read.asp?AL_GI_No=60183530&mj_stat=0&optgf=
딜리버리텐,무관,"월급 2,700,000원","매장관리·판매, 일반음식점, 배달, ","경기 수원시 영통구 덕영대로1499번길 79 (망포동, 두더지컴퓨터세탁) 101호102호",http://www.albamon.com/list/gi/mon_gib_read.asp?AL_GI_No=60183457&mj_stat=0&optgf=
충만치킨,무관,"시급 8,300원","치킨·피자전문점, 서빙, ",경기 수원시 영통구 신동 935 충만치킨,http://www.albamon.com/list/gi/mon_gib_read.asp?AL_GI_No=60182212&mj_stat=0&optgf=
맘스터치 신영통점,무관,"시급 7,530원","패스트푸드점, 캐셔·카운터, 주방장·조리사, ","경기 수원시 영통구 영통로 136 (망포동, 센트럴타워) 107호",http://www.albamon.com/list/gi/mon_gib_read.asp?AL_GI_No=60181764&mj_stat=0&optgf=
빽다방 수원영통중앙점,무관,"시급 7,530원","커피전문점, ","경기 수원시 영통구 청명남로 31 (영통동, 키라레스토아) 105-1",http://www.albamon.com/list/gi/mon_gib_read.asp?AL_GI_No=60181699&mj_stat=0&optgf=
칠성포차수원영통점,무관,"시급 8,000원","호프·일반주점, 서빙, ","경기 수원시 영통구 청명남로 31 (영통동, 키라레스토아) 210,211호",http://www.albamon.com/list/gi/mon_gib_read.asp?AL_GI_No=60181161&mj_stat=0&optgf=
트리탑스과학전문학원,무관,"시급 7,530원","입시·보습학원, 교육·강사 기타, 안내데스크, ",경기 수원시 영통구 영통동 998-6 아셈프라자 6층,http://www.albamon.com/list/gi/mon_gib_read.asp?AL_GI_No=60180991&mj_stat=0&optgf=
㈜래딕스 파트너스,무관,"시급 7,800원","유통점·마트, 서비스 기타, 보안·경비·경호, ",경기 수원시 영통구 망포동 이마트 트레이더스 수원점,http://www.albamon.com/list/gi/mon_gib_read.asp?AL_GI_No=60180813&mj_stat=0&optgf=
펀비어킹,무관,"시급 8,500원","호프·일반주점, 치킨·피자전문점, 서빙, ",경기 수원시 영통구 영통동 974-1 펀비어킹,http://www.albamon.com/list/gi/mon_gib_read.asp?AL_GI_No=60180812&mj_stat=0&optgf=
카인드짐 망포점,무관,"시급 7,530원","전단지배포, ","경기 수원시 영통구 영통로 136 (망포동, 센트럴타워) 4층 407호",http://www.albamon.com/list/gi/mon_gib_read.asp?AL_GI_No=60180446&mj_stat=0&optgf=
와우pc방,무관,"시급 7,530원","PC방, ",경기 수원시 영통구 덕영대로 1539 (영통동) 3층,http://www.albamon.com/list/gi/mon_gib_read.asp?AL_GI_No=60179746&mj_stat=0&optgf=
육장장이,무관,"시급 9,000원","일반음식점, ",경기 수원시 영통구 영통동 1010-1 월드프라자 2층 육장장이,http://www.albamon.com/list/gi/mon_gib_read.asp?AL_GI_No=60179447&mj_stat=0&optgf=
박승철 헤어스투디오,무관,"월급 1,580,000원","헤어·미용·네일샵, ",경기 수원시 영통구 망포동 322-3 골든스퀘어 3층 박승철 헤어스튜디오,http://www.albamon.com/list/gi/mon_gib_read.asp?AL_GI_No=60179404&mj_stat=0&optgf=
뚜레쥬르,무관,"시급 7,530원","베이커리·도넛·떡, 매장관리·판매, ",경기 수원시 영통구 영통동 968 동보신명상가 108호,http://www.albamon.com/list/gi/mon_gib_read.asp?AL_GI_No=60178717&mj_stat=0&optgf=
E.마트 용인물류센터 [유류비 전액지원],무관,"월급 4,000,000원","택배·퀵서비스, 유통점·마트, 쇼핑몰·소셜커머스·홈쇼핑, ","경기 용인시 기흥구 용구대로 2467 (보정동, 이마트(주)창고) 이마트 용인물류센터",http://www.albamon.com/list/gi/mon_gib_read.asp?AL_GI_No=60162517&mj_stat=0&optgf=
탑번역통역,무관,"건별 10,000원","사무보조, ","경기 수원시 영통구 반달로7번길 40 (영통동, 평익칼라스위트) 411호",http://www.albamon.com/list/gi/mon_gib_read.asp?AL_GI_No=60178118&mj_stat=0&optgf=
수학전문학원,무관,"시급 8,000원","입시·보습학원, 보조교사, ",경기 수원시 영통구 망포동 569-3 번지,http://www.albamon.com/list/gi/mon_gib_read.asp?AL_GI_No=60177712&mj_stat=0&optgf=
친절한 아이오스,무관,"일급 90,000원","입출고·창고관리, 상하차·소화물 분류, 택배·퀵서비스, ",경기 광주시 산수로 642-70 (신월리) CJ대한통운 광주 메가허브 터미널,http://www.albamon.com/list/gi/mon_gib_read.asp?AL_GI_No=60138471&mj_stat=0&optgf=
쿠팡,남자,"연봉 25,000,000원","입출고·창고관리, 쇼핑몰·소셜커머스·홈쇼핑, ",경기도 이천시 서이천로 320번길 165(표교리) 쿠팡 물류센터,http://www.albamon.com/list/gi/mon_gib_read.asp?AL_GI_No=60149450&mj_stat=0&optgf=
㈜가배2호,무관,"월급 1,700,000원","커피전문점, 바리스타, ",경기 수원시 영통구 영통동 416번저 삼성전자 R5 B타워 1층,http://www.albamon.com/list/gi/mon_gib_read.asp?AL_GI_No=60176482&mj_stat=0&optgf=
친절한 아이오스,무관,"일급 80,520원","입출고·창고관리, 상하차·소화물 분류, 쇼핑몰·소셜커머스·홈쇼핑, ",경기 광주시 산수로 642-70 (신월리) CJ대한통운 광주 메가허브 터미널,http://www.albamon.com/list/gi/mon_gib_read.asp?AL_GI_No=60138551&mj_stat=0&optgf=
엠제이,무관,"월급 2,000,000원","호프·일반주점, 노래방, 서빙, ",경기 수원시 영통구 영통동 1010-11,http://www.albamon.com/list/gi/mon_gib_read.asp?AL_GI_No=60176264&mj_stat=0&optgf=
큐브,여자,"월급 5,000,000원","바(bar), ","경기 수원시 영통구 매탄로100번길 29 (매탄동, 국제프라자) 6층 601호",http://www.albamon.com/list/gi/mon_gib_read.asp?AL_GI_No=60147389&mj_stat=0&optgf=
글램글램BAR,여자,"월급 3,800,000원","바(bar), ",경기 수원시 영통구 청명남로34번길 12 (영통동) 2층,http://www.albamon.com/list/gi/mon_gib_read.asp?AL_GI_No=60086432&mj_stat=0&optgf=
뷰 (모던bar),여자,"월급 3,200,000원","바(bar), ","경기 수원시 영통구 청명남로 32 (영통동, 월드프라자)401호 뷰",http://www.albamon.com/list/gi/mon_gib_read.asp?AL_GI_No=60086315&mj_stat=0&optgf=
쿠팡풀필먼트서비스 유한회사,무관,"월급 2,130,000원","입출고·창고관리, 포장·품질검사, 쇼핑몰·소셜커머스·홈쇼핑, ",경기도 이천시 마장면 덕평리 615번지 쿠팡덕평메가센터,http://www.albamon.com/list/gi/mon_gib_read.asp?AL_GI_No=59962758&mj_stat=0&optgf=
